ID,Code,"Entry ID","Is Redeemed?","Redeeemed Date",Winner,"Winner Amount"
5055822,BNZZWZMWJ,0,No,,No,
5055823,BNZZWZMWI,0,No,,No,
5055824,BNZZWZMWH,0,No,,No,
5055825,BNZZWZMWG,0,No,,No,
5055826,BNZZWZMWF,0,No,,No,
5055827,BNZZWZMWE,0,No,,No,
5055828,BNZZWZMWD,0,No,,No,
5055829,BNZZWZMWC,0,No,,No,
5055830,BNZZWZMWB,0,No,,No,
5055831,BNZZWZMWA,0,No,,No,
5055832,BNZZWZMW9,0,No,,No,
5055833,BNZZWZMW8,0,No,,No,
5055834,BNZZWZMW7,0,No,,No,
5055835,BNZZWZMW6,0,No,,No,
5055836,BNZZWZMW5,0,No,,No,
5055837,BNZZWZMW4,0,No,,No,
5055838,BNZZWZMW3,0,No,,No,
5055839,BNZZWZMW2,0,No,,No,
5055840,BNZZWZMW1,0,No,,No,
5055841,BNZZWZMW0,0,No,,No,
5055842,BNZZWZMVZ,0,No,,No,
5055843,BNZZWZMVY,0,No,,No,
5055844,BNZZWZMVX,0,No,,No,
5055845,BNZZWZMVW,0,No,,No,
5055846,BNZZWZMVV,0,No,,No,
5055847,BNZZWZMVU,0,No,,No,
5055848,BNZZWZMVT,0,No,,No,
5055849,BNZZWZMVS,0,No,,No,
5055850,BNZZWZMVR,0,No,,No,
5055851,BNZZWZMVQ,0,No,,No,
5055852,BNZZWZMVP,0,No,,No,
5055853,BNZZWZMVO,0,No,,No,
5055854,BNZZWZMVN,0,No,,No,
5055855,BNZZWZMVM,0,No,,No,
5055856,BNZZWZMVL,0,No,,No,
5055857,BNZZWZMVK,0,No,,No,
5055858,BNZZWZMVJ,0,No,,No,
5055859,BNZZWZMVI,0,No,,No,
5055860,BNZZWZMVH,0,No,,No,
5055861,BNZZWZMVG,0,No,,No,
5055862,BNZZWZMVF,0,No,,No,
5055863,BNZZWZMVE,0,No,,No,
5055864,BNZZWZMVD,0,No,,No,
5055865,BNZZWZMVC,0,No,,No,
5055866,BNZZWZMVB,0,No,,No,
5055867,BNZZWZMVA,0,No,,No,
5055868,BNZZWZMV9,0,No,,No,
5055869,BNZZWZMV8,0,No,,No,
5055870,BNZZWZMV7,0,No,,No,
5055871,BNZZWZMV6,0,No,,No,
5055872,BNZZWZMV5,0,No,,No,
5055873,BNZZWZMV4,0,No,,No,
5055874,BNZZWZMV3,0,No,,No,
5055875,BNZZWZMV2,0,No,,No,
5055876,BNZZWZMV1,0,No,,No,
5055877,BNZZWZMV0,0,No,,No,
5055878,BNZZWZMUZ,0,No,,No,
5055879,BNZZWZMUY,0,No,,No,
5055880,BNZZWZMUX,0,No,,No,
5055881,BNZZWZMUW,0,No,,No,
5055882,BNZZWZMUV,0,No,,No,
5055883,BNZZWZMUU,0,No,,No,
5055884,BNZZWZMUT,0,No,,No,
5055885,BNZZWZMUS,0,No,,No,
5055886,BNZZWZMUR,0,No,,No,
5055887,BNZZWZMUQ,0,No,,No,
5055888,BNZZWZMUP,0,No,,No,
5055889,BNZZWZMUO,0,No,,No,
5055890,BNZZWZMUN,0,No,,No,
5055891,BNZZWZMUM,0,No,,No,
5055892,BNZZWZMUL,0,No,,No,
5055893,BNZZWZMUK,0,No,,No,
5055894,BNZZWZMUJ,0,No,,No,
5055895,BNZZWZMUI,0,No,,No,
5055896,BNZZWZMUH,0,No,,No,
5055897,BNZZWZMUG,0,No,,No,
5055898,BNZZWZMUF,0,No,,No,
5055899,BNZZWZMUE,0,No,,No,
5055900,BNZZWZMUD,0,No,,No,
5055901,BNZZWZMUC,0,No,,No,
5055902,BNZZWZMUB,0,No,,No,
5055903,BNZZWZMUA,0,No,,No,
5055904,BNZZWZMU9,0,No,,No,
5055905,BNZZWZMU8,0,No,,No,
5055906,BNZZWZMU7,0,No,,No,
5055907,BNZZWZMU6,0,No,,No,
5055908,BNZZWZMU5,0,No,,No,
5055909,BNZZWZMU4,0,No,,No,
5055910,BNZZWZMU3,0,No,,No,
5055911,BNZZWZMU2,0,No,,No,
5055912,BNZZWZMU1,0,No,,No,
5055913,BNZZWZMU0,0,No,,No,
5055914,BNZZWZMTZ,0,No,,No,
5055915,BNZZWZMTY,0,No,,No,
5055916,BNZZWZMTX,0,No,,No,
5055917,BNZZWZMTW,0,No,,No,
5055918,BNZZWZMTV,0,No,,No,
5055919,BNZZWZMTU,0,No,,No,
5055920,BNZZWZMTT,0,No,,No,
5055921,BNZZWZMTS,0,No,,No,
5055922,BNZZWZMTR,0,No,,No,
5055923,BNZZWZMTQ,0,No,,No,
5055924,BNZZWZMTP,0,No,,No,
5055925,BNZZWZMTO,0,No,,No,
5055926,BNZZWZMTN,0,No,,No,
5055927,BNZZWZMTM,0,No,,No,
5055928,BNZZWZMTL,0,No,,No,
5055929,BNZZWZMTK,0,No,,No,
5055930,BNZZWZMTJ,0,No,,No,
5055931,BNZZWZMTI,0,No,,No,
5055932,BNZZWZMTH,0,No,,No,
5055933,BNZZWZMTG,0,No,,No,
5055934,BNZZWZMTF,0,No,,No,
5055935,BNZZWZMTE,0,No,,No,
5055936,BNZZWZMTD,0,No,,No,
5055937,BNZZWZMTC,0,No,,No,
5055938,BNZZWZMTB,0,No,,No,
5055939,BNZZWZMTA,0,No,,No,
5055940,BNZZWZMT9,0,No,,No,
5055941,BNZZWZMT8,0,No,,No,
5055942,BNZZWZMT7,0,No,,No,
5055943,BNZZWZMT6,0,No,,No,
5055944,BNZZWZMT5,0,No,,No,
5055945,BNZZWZMT4,0,No,,No,
5055946,BNZZWZMT3,0,No,,No,
5055947,BNZZWZMT2,0,No,,No,
5055948,BNZZWZMT1,0,No,,No,
5055949,BNZZWZMT0,0,No,,No,
5055950,BNZZWZMSZ,0,No,,No,
5055951,BNZZWZMSY,0,No,,No,
5055952,BNZZWZMSX,0,No,,No,
5055953,BNZZWZMSW,0,No,,No,
5055954,BNZZWZMSV,0,No,,No,
5055955,BNZZWZMSU,0,No,,No,
5055956,BNZZWZMST,0,No,,No,
5055957,BNZZWZMSS,0,No,,No,
5055958,BNZZWZMSR,0,No,,No,
5055959,BNZZWZMSQ,0,No,,No,
5055960,BNZZWZMSP,0,No,,No,
5055961,BNZZWZMSO,0,No,,No,
5055962,BNZZWZMSN,0,No,,No,
5055963,BNZZWZMSM,0,No,,No,
5055964,BNZZWZMSL,0,No,,No,
5055965,BNZZWZMSK,0,No,,No,
5055966,BNZZWZMSJ,0,No,,No,
5055967,BNZZWZMSI,0,No,,No,
5055968,BNZZWZMSH,0,No,,No,
5055969,BNZZWZMSG,0,No,,No,
5055970,BNZZWZMSF,0,No,,No,
5055971,BNZZWZMSE,0,No,,No,
5055972,BNZZWZMSD,0,No,,No,
5055973,BNZZWZMSC,0,No,,No,
5055974,BNZZWZMSB,0,No,,No,
5055975,BNZZWZMSA,0,No,,No,
5055976,BNZZWZMS9,0,No,,No,
5055977,BNZZWZMS8,0,No,,No,
5055978,BNZZWZMS7,0,No,,No,
5055979,BNZZWZMS6,0,No,,No,
5055980,BNZZWZMS5,0,No,,No,
5055981,BNZZWZMS4,0,No,,No,
5055982,BNZZWZMS3,0,No,,No,
5055983,BNZZWZMS2,0,No,,No,
5055984,BNZZWZMS1,0,No,,No,
5055985,BNZZWZMS0,0,No,,No,
5055986,BNZZWZMRZ,0,No,,No,
5055987,BNZZWZMRY,0,No,,No,
5055988,BNZZWZMRX,0,No,,No,
5055989,BNZZWZMRW,0,No,,No,
5055990,BNZZWZMRV,0,No,,No,
5055991,BNZZWZMRU,0,No,,No,
5055992,BNZZWZMRT,0,No,,No,
5055993,BNZZWZMRS,0,No,,No,
5055994,BNZZWZMRR,0,No,,No,
5055995,BNZZWZMRQ,0,No,,No,
5055996,BNZZWZMRP,0,No,,No,
5055997,BNZZWZMRO,0,No,,No,
5055998,BNZZWZMRN,0,No,,No,
5055999,BNZZWZMRM,0,No,,No,
5056000,BNZZWZMRL,0,No,,No,
5056001,BNZZWZMRK,0,No,,No,
5056002,BNZZWZMRJ,0,No,,No,
5056003,BNZZWZMRI,0,No,,No,
5056004,BNZZWZMRH,0,No,,No,
5056005,BNZZWZMRG,0,No,,No,
5056006,BNZZWZMRF,0,No,,No,
5056007,BNZZWZMRE,0,No,,No,
5056008,BNZZWZMRD,0,No,,No,
5056009,BNZZWZMRC,0,No,,No,
5056010,BNZZWZMRB,0,No,,No,
5056011,BNZZWZMRA,0,No,,No,
5056012,BNZZWZMR9,0,No,,No,
5056013,BNZZWZMR8,0,No,,No,
5056014,BNZZWZMR7,0,No,,No,
5056015,BNZZWZMR6,0,No,,No,
5056016,BNZZWZMR5,0,No,,No,
5056017,BNZZWZMR4,0,No,,No,
5056018,BNZZWZMR3,0,No,,No,
5056019,BNZZWZMR2,0,No,,No,
5056020,BNZZWZMR1,0,No,,No,
5056021,BNZZWZMR0,0,No,,No,
5056022,BNZZWZMQZ,0,No,,No,
5056023,BNZZWZMQY,0,No,,No,
5056024,BNZZWZMQX,0,No,,No,
5056025,BNZZWZMQW,0,No,,No,
5056026,BNZZWZMQV,0,No,,No,
5056027,BNZZWZMQU,0,No,,No,
5056028,BNZZWZMQT,0,No,,No,
5056029,BNZZWZMQS,0,No,,No,
5056030,BNZZWZMQR,0,No,,No,
5056031,BNZZWZMQQ,0,No,,No,
5056032,BNZZWZMQP,0,No,,No,
5056033,BNZZWZMQO,0,No,,No,
5056034,BNZZWZMQN,0,No,,No,
5056035,BNZZWZMQM,0,No,,No,
5056036,BNZZWZMQL,0,No,,No,
5056037,BNZZWZMQK,0,No,,No,
5056038,BNZZWZMQJ,0,No,,No,
5056039,BNZZWZMQI,0,No,,No,
5056040,BNZZWZMQH,0,No,,No,
5056041,BNZZWZMQG,0,No,,No,
5056042,BNZZWZMQF,0,No,,No,
5056043,BNZZWZMQE,0,No,,No,
5056044,BNZZWZMQD,0,No,,No,
5056045,BNZZWZMQC,0,No,,No,
5056046,BNZZWZMQB,0,No,,No,
5056047,BNZZWZMQA,0,No,,No,
5056048,BNZZWZMQ9,0,No,,No,
5056049,BNZZWZMQ8,0,No,,No,
5056050,BNZZWZMQ7,0,No,,No,
5056051,BNZZWZMQ6,0,No,,No,
5056052,BNZZWZMQ5,0,No,,No,
5056053,BNZZWZMQ4,0,No,,No,
5056054,BNZZWZMQ3,0,No,,No,
5056055,BNZZWZMQ2,0,No,,No,
5056056,BNZZWZMQ1,0,No,,No,
5056057,BNZZWZMQ0,0,No,,No,
5056058,BNZZWZMPZ,0,No,,No,
5056059,BNZZWZMPY,0,No,,No,
5056060,BNZZWZMPX,0,No,,No,
5056061,BNZZWZMPW,0,No,,No,
5056062,BNZZWZMPV,0,No,,No,
5056063,BNZZWZMPU,0,No,,No,
5056064,BNZZWZMPT,0,No,,No,
5056065,BNZZWZMPS,0,No,,No,
5056066,BNZZWZMPR,0,No,,No,
5056067,BNZZWZMPQ,0,No,,No,
5056068,BNZZWZMPP,0,No,,No,
5056069,BNZZWZMPO,0,No,,No,
5056070,BNZZWZMPN,0,No,,No,
5056071,BNZZWZMPM,0,No,,No,
5056072,BNZZWZMPL,0,No,,No,
5056073,BNZZWZMPK,0,No,,No,
5056074,BNZZWZMPJ,0,No,,No,
5056075,BNZZWZMPI,0,No,,No,
5056076,BNZZWZMPH,0,No,,No,
5056077,BNZZWZMPG,0,No,,No,
5056078,BNZZWZMPF,0,No,,No,
5056079,BNZZWZMPE,0,No,,No,
5056080,BNZZWZMPD,0,No,,No,
5056081,BNZZWZMPC,0,No,,No,
5056082,BNZZWZMPB,0,No,,No,
5056083,BNZZWZMPA,0,No,,No,
5056084,BNZZWZMP9,0,No,,No,
5056085,BNZZWZMP8,0,No,,No,
5056086,BNZZWZMP7,0,No,,No,
5056087,BNZZWZMP6,0,No,,No,
5056088,BNZZWZMP5,0,No,,No,
5056089,BNZZWZMP4,0,No,,No,
5056090,BNZZWZMP3,0,No,,No,
5056091,BNZZWZMP2,0,No,,No,
5056092,BNZZWZMP1,0,No,,No,
5056093,BNZZWZMP0,0,No,,No,
5056094,BNZZWZMOZ,0,No,,No,
5056095,BNZZWZMOY,0,No,,No,
5056096,BNZZWZMOX,0,No,,No,
5056097,BNZZWZMOW,0,No,,No,
5056098,BNZZWZMOV,0,No,,No,
5056099,BNZZWZMOU,0,No,,No,
5056100,BNZZWZMOT,0,No,,No,
5056101,BNZZWZMOS,0,No,,No,
5056102,BNZZWZMOR,0,No,,No,
5056103,BNZZWZMOQ,0,No,,No,
5056104,BNZZWZMOP,0,No,,No,
5056105,BNZZWZMOO,0,No,,No,
5056106,BNZZWZMON,0,No,,No,
5056107,BNZZWZMOM,0,No,,No,
5056108,BNZZWZMOL,0,No,,No,
5056109,BNZZWZMOK,0,No,,No,
5056110,BNZZWZMOJ,0,No,,No,
5056111,BNZZWZMOI,0,No,,No,
5056112,BNZZWZMOH,0,No,,No,
5056113,BNZZWZMOG,0,No,,No,
5056114,BNZZWZMOF,0,No,,No,
5056115,BNZZWZMOE,0,No,,No,
5056116,BNZZWZMOD,0,No,,No,
5056117,BNZZWZMOC,0,No,,No,
5056118,BNZZWZMOB,0,No,,No,
5056119,BNZZWZMOA,0,No,,No,
5056120,BNZZWZMO9,0,No,,No,
5056121,BNZZWZMO8,0,No,,No,
5056122,BNZZWZMO7,0,No,,No,
5056123,BNZZWZMO6,0,No,,No,
5056124,BNZZWZMO5,0,No,,No,
5056125,BNZZWZMO4,0,No,,No,
5056126,BNZZWZMO3,0,No,,No,
5056127,BNZZWZMO2,0,No,,No,
5056128,BNZZWZMO1,0,No,,No,
5056129,BNZZWZMO0,0,No,,No,
5056130,BNZZWZMNZ,0,No,,No,
5056131,BNZZWZMNY,0,No,,No,
5056132,BNZZWZMNX,0,No,,No,
5056133,BNZZWZMNW,0,No,,No,
5056134,BNZZWZMNV,0,No,,No,
5056135,BNZZWZMNU,0,No,,No,
5056136,BNZZWZMNT,0,No,,No,
5056137,BNZZWZMNS,0,No,,No,
5056138,BNZZWZMNR,0,No,,No,
5056139,BNZZWZMNQ,0,No,,No,
5056140,BNZZWZMNP,0,No,,No,
5056141,BNZZWZMNO,0,No,,No,
5056142,BNZZWZMNN,0,No,,No,
5056143,BNZZWZMNM,0,No,,No,
5056144,BNZZWZMNL,0,No,,No,
5056145,BNZZWZMNK,0,No,,No,
5056146,BNZZWZMNJ,0,No,,No,
5056147,BNZZWZMNI,0,No,,No,
5056148,BNZZWZMNH,0,No,,No,
5056149,BNZZWZMNG,0,No,,No,
5056150,BNZZWZMNF,0,No,,No,
5056151,BNZZWZMNE,0,No,,No,
5056152,BNZZWZMND,0,No,,No,
5056153,BNZZWZMNC,0,No,,No,
5056154,BNZZWZMNB,0,No,,No,
5056155,BNZZWZMNA,0,No,,No,
5056156,BNZZWZMN9,0,No,,No,
5056157,BNZZWZMN8,0,No,,No,
5056158,BNZZWZMN7,0,No,,No,
5056159,BNZZWZMN6,0,No,,No,
5056160,BNZZWZMN5,0,No,,No,
5056161,BNZZWZMN4,0,No,,No,
5056162,BNZZWZMN3,0,No,,No,
5056163,BNZZWZMN2,0,No,,No,
5056164,BNZZWZMN1,0,No,,No,
5056165,BNZZWZMN0,0,No,,No,
5056166,BNZZWZMMZ,0,No,,No,
5056167,BNZZWZMMY,0,No,,No,
5056168,BNZZWZMMX,0,No,,No,
5056169,BNZZWZMMW,0,No,,No,
5056170,BNZZWZMMV,0,No,,No,
5056171,BNZZWZMMU,0,No,,No,
5056172,BNZZWZMMT,0,No,,No,
5056173,BNZZWZMMS,0,No,,No,
5056174,BNZZWZMMR,0,No,,No,
5056175,BNZZWZMMQ,0,No,,No,
5056176,BNZZWZMMP,0,No,,No,
5056177,BNZZWZMMO,0,No,,No,
5056178,BNZZWZMMN,0,No,,No,
5056179,BNZZWZMMM,0,No,,No,
5056180,BNZZWZMML,0,No,,No,
5056181,BNZZWZMMK,0,No,,No,
5056182,BNZZWZMMJ,0,No,,No,
5056183,BNZZWZMMI,0,No,,No,
5056184,BNZZWZMMH,0,No,,No,
5056185,BNZZWZMMG,0,No,,No,
5056186,BNZZWZMMF,0,No,,No,
5056187,BNZZWZMME,0,No,,No,
5056188,BNZZWZMMD,0,No,,No,
5056189,BNZZWZMMC,0,No,,No,
5056190,BNZZWZMMB,0,No,,No,
5056191,BNZZWZMMA,0,No,,No,
5056192,BNZZWZMM9,0,No,,No,
5056193,BNZZWZMM8,0,No,,No,
5056194,BNZZWZMM7,0,No,,No,
5056195,BNZZWZMM6,0,No,,No,
5056196,BNZZWZMM5,0,No,,No,
5056197,BNZZWZMM4,0,No,,No,
5056198,BNZZWZMM3,0,No,,No,
5056199,BNZZWZMM2,0,No,,No,
5056200,BNZZWZMM1,0,No,,No,
5056201,BNZZWZMM0,0,No,,No,
5056202,BNZZWZMLZ,0,No,,No,
5056203,BNZZWZMLY,0,No,,No,
5056204,BNZZWZMLX,0,No,,No,
5056205,BNZZWZMLW,0,No,,No,
5056206,BNZZWZMLV,0,No,,No,
5056207,BNZZWZMLU,0,No,,No,
5056208,BNZZWZMLT,0,No,,No,
5056209,BNZZWZMLS,0,No,,No,
5056210,BNZZWZMLR,0,No,,No,
5056211,BNZZWZMLQ,0,No,,No,
5056212,BNZZWZMLP,0,No,,No,
5056213,BNZZWZMLO,0,No,,No,
5056214,BNZZWZMLN,0,No,,No,
5056215,BNZZWZMLM,0,No,,No,
5056216,BNZZWZMLL,0,No,,No,
5056217,BNZZWZMLK,0,No,,No,
5056218,BNZZWZMLJ,0,No,,No,
5056219,BNZZWZMLI,0,No,,No,
5056220,BNZZWZMLH,0,No,,No,
5056221,BNZZWZMLG,0,No,,No,
5056222,BNZZWZMLF,0,No,,No,
5056223,BNZZWZMLE,0,No,,No,
5056224,BNZZWZMLD,0,No,,No,
5056225,BNZZWZMLC,0,No,,No,
5056226,BNZZWZMLB,0,No,,No,
5056227,BNZZWZMLA,0,No,,No,
5056228,BNZZWZML9,0,No,,No,
5056229,BNZZWZML8,0,No,,No,
5056230,BNZZWZML7,0,No,,No,
5056231,BNZZWZML6,0,No,,No,
5056232,BNZZWZML5,0,No,,No,
5056233,BNZZWZML4,0,No,,No,
5056234,BNZZWZML3,0,No,,No,
5056235,BNZZWZML2,0,No,,No,
5056236,BNZZWZML1,0,No,,No,
5056237,BNZZWZML0,0,No,,No,
5056238,BNZZWZMKZ,0,No,,No,
5056239,BNZZWZMKY,0,No,,No,
5056240,BNZZWZMKX,0,No,,No,
5056241,BNZZWZMKW,0,No,,No,
5056242,BNZZWZMKV,0,No,,No,
5056243,BNZZWZMKU,0,No,,No,
5056244,BNZZWZMKT,0,No,,No,
5056245,BNZZWZMKS,0,No,,No,
5056246,BNZZWZMKR,0,No,,No,
5056247,BNZZWZMKQ,0,No,,No,
5056248,BNZZWZMKP,0,No,,No,
5056249,BNZZWZMKO,0,No,,No,
5056250,BNZZWZMKN,0,No,,No,
5056251,BNZZWZMKM,0,No,,No,
5056252,BNZZWZMKL,0,No,,No,
5056253,BNZZWZMKK,0,No,,No,
5056254,BNZZWZMKJ,0,No,,No,
5056255,BNZZWZMKI,0,No,,No,
5056256,BNZZWZMKH,0,No,,No,
5056257,BNZZWZMKG,0,No,,No,
5056258,BNZZWZMKF,0,No,,No,
5056259,BNZZWZMKE,0,No,,No,
5056260,BNZZWZMKD,0,No,,No,
5056261,BNZZWZMKC,0,No,,No,
5056262,BNZZWZMKB,0,No,,No,
5056263,BNZZWZMKA,0,No,,No,
5056264,BNZZWZMK9,0,No,,No,
5056265,BNZZWZMK8,0,No,,No,
5056266,BNZZWZMK7,0,No,,No,
5056267,BNZZWZMK6,0,No,,No,
5056268,BNZZWZMK5,0,No,,No,
5056269,BNZZWZMK4,0,No,,No,
5056270,BNZZWZMK3,0,No,,No,
5056271,BNZZWZMK2,0,No,,No,
5056272,BNZZWZMK1,0,No,,No,
5056273,BNZZWZMK0,0,No,,No,
5056274,BNZZWZMJZ,0,No,,No,
5056275,BNZZWZMJY,0,No,,No,
5056276,BNZZWZMJX,0,No,,No,
5056277,BNZZWZMJW,0,No,,No,
5056278,BNZZWZMJV,0,No,,No,
5056279,BNZZWZMJU,0,No,,No,
5056280,BNZZWZMJT,0,No,,No,
5056281,BNZZWZMJS,0,No,,No,
5056282,BNZZWZMJR,0,No,,No,
5056283,BNZZWZMJQ,0,No,,No,
5056284,BNZZWZMJP,0,No,,No,
5056285,BNZZWZMJO,0,No,,No,
5056286,BNZZWZMJN,0,No,,No,
5056287,BNZZWZMJM,0,No,,No,
5056288,BNZZWZMJL,0,No,,No,
5056289,BNZZWZMJK,0,No,,No,
5056290,BNZZWZMJJ,0,No,,No,
5056291,BNZZWZMJI,0,No,,No,
5056292,BNZZWZMJH,0,No,,No,
5056293,BNZZWZMJG,0,No,,No,
5056294,BNZZWZMJF,0,No,,No,
5056295,BNZZWZMJE,0,No,,No,
5056296,BNZZWZMJD,0,No,,No,
5056297,BNZZWZMJC,0,No,,No,
5056298,BNZZWZMJB,0,No,,No,
5056299,BNZZWZMJA,0,No,,No,
5056300,BNZZWZMJ9,0,No,,No,
5056301,BNZZWZMJ8,0,No,,No,
5056302,BNZZWZMJ7,0,No,,No,
5056303,BNZZWZMJ6,0,No,,No,
5056304,BNZZWZMJ5,0,No,,No,
5056305,BNZZWZMJ4,0,No,,No,
5056306,BNZZWZMJ3,0,No,,No,
5056307,BNZZWZMJ2,0,No,,No,
5056308,BNZZWZMJ1,0,No,,No,
5056309,BNZZWZMJ0,0,No,,No,
5056310,BNZZWZMIZ,0,No,,No,
5056311,BNZZWZMIY,0,No,,No,
5056312,BNZZWZMIX,0,No,,No,
5056313,BNZZWZMIW,0,No,,No,
5056314,BNZZWZMIV,0,No,,No,
5056315,BNZZWZMIU,0,No,,No,
5056316,BNZZWZMIT,0,No,,No,
5056317,BNZZWZMIS,0,No,,No,
5056318,BNZZWZMIR,0,No,,No,
5056319,BNZZWZMIQ,0,No,,No,
5056320,BNZZWZMIP,0,No,,No,
5056321,BNZZWZMIO,0,No,,No,
5056322,BNZZWZMIN,0,No,,No,
5056323,BNZZWZMIM,0,No,,No,
5056324,BNZZWZMIL,0,No,,No,
5056325,BNZZWZMIK,0,No,,No,
5056326,BNZZWZMIJ,0,No,,No,
5056327,BNZZWZMII,0,No,,No,
5056328,BNZZWZMIH,0,No,,No,
5056329,BNZZWZMIG,0,No,,No,
5056330,BNZZWZMIF,0,No,,No,
5056331,BNZZWZMIE,0,No,,No,
5056332,BNZZWZMID,0,No,,No,
5056333,BNZZWZMIC,0,No,,No,
5056334,BNZZWZMIB,0,No,,No,
5056335,BNZZWZMIA,0,No,,No,
5056336,BNZZWZMI9,0,No,,No,
5056337,BNZZWZMI8,0,No,,No,
5056338,BNZZWZMI7,0,No,,No,
5056339,BNZZWZMI6,0,No,,No,
5056340,BNZZWZMI5,0,No,,No,
5056341,BNZZWZMI4,0,No,,No,
5056342,BNZZWZMI3,0,No,,No,
5056343,BNZZWZMI2,0,No,,No,
5056344,BNZZWZMI1,0,No,,No,
5056345,BNZZWZMI0,0,No,,No,
5056346,BNZZWZMHZ,0,No,,No,
5056347,BNZZWZMHY,0,No,,No,
5056348,BNZZWZMHX,0,No,,No,
5056349,BNZZWZMHW,0,No,,No,
5056350,BNZZWZMHV,0,No,,No,
5056351,BNZZWZMHU,0,No,,No,
5056352,BNZZWZMHT,0,No,,No,
5056353,BNZZWZMHS,0,No,,No,
5056354,BNZZWZMHR,0,No,,No,
5056355,BNZZWZMHQ,0,No,,No,
5056356,BNZZWZMHP,0,No,,No,
5056357,BNZZWZMHO,0,No,,No,
5056358,BNZZWZMHN,0,No,,No,
5056359,BNZZWZMHM,0,No,,No,
5056360,BNZZWZMHL,0,No,,No,
5056361,BNZZWZMHK,0,No,,No,
5056362,BNZZWZMHJ,0,No,,No,
5056363,BNZZWZMHI,0,No,,No,
5056364,BNZZWZMHH,0,No,,No,
5056365,BNZZWZMHG,0,No,,No,
5056366,BNZZWZMHF,0,No,,No,
5056367,BNZZWZMHE,0,No,,No,
5056368,BNZZWZMHD,0,No,,No,
5056369,BNZZWZMHC,0,No,,No,
5056370,BNZZWZMHB,0,No,,No,
5056371,BNZZWZMHA,0,No,,No,
5056372,BNZZWZMH9,0,No,,No,
5056373,BNZZWZMH8,0,No,,No,
5056374,BNZZWZMH7,0,No,,No,
5056375,BNZZWZMH6,0,No,,No,
5056376,BNZZWZMH5,0,No,,No,
5056377,BNZZWZMH4,0,No,,No,
5056378,BNZZWZMH3,0,No,,No,
5056379,BNZZWZMH2,0,No,,No,
5056380,BNZZWZMH1,0,No,,No,
5056381,BNZZWZMH0,0,No,,No,
5056382,BNZZWZMGZ,0,No,,No,
5056383,BNZZWZMGY,0,No,,No,
5056384,BNZZWZMGX,0,No,,No,
5056385,BNZZWZMGW,0,No,,No,
5056386,BNZZWZMGV,0,No,,No,
5056387,BNZZWZMGU,0,No,,No,
5056388,BNZZWZMGT,0,No,,No,
5056389,BNZZWZMGS,0,No,,No,
5056390,BNZZWZMGR,0,No,,No,
5056391,BNZZWZMGQ,0,No,,No,
5056392,BNZZWZMGP,0,No,,No,
5056393,BNZZWZMGO,0,No,,No,
5056394,BNZZWZMGN,0,No,,No,
5056395,BNZZWZMGM,0,No,,No,
5056396,BNZZWZMGL,0,No,,No,
5056397,BNZZWZMGK,0,No,,No,
5056398,BNZZWZMGJ,0,No,,No,
5056399,BNZZWZMGI,0,No,,No,
5056400,BNZZWZMGH,0,No,,No,
5056401,BNZZWZMGG,0,No,,No,
5056402,BNZZWZMGF,0,No,,No,
5056403,BNZZWZMGE,0,No,,No,
5056404,BNZZWZMGD,0,No,,No,
5056405,BNZZWZMGC,0,No,,No,
5056406,BNZZWZMGB,0,No,,No,
5056407,BNZZWZMGA,0,No,,No,
5056408,BNZZWZMG9,0,No,,No,
5056409,BNZZWZMG8,0,No,,No,
5056410,BNZZWZMG7,0,No,,No,
5056411,BNZZWZMG6,0,No,,No,
5056412,BNZZWZMG5,0,No,,No,
5056413,BNZZWZMG4,0,No,,No,
5056414,BNZZWZMG3,0,No,,No,
5056415,BNZZWZMG2,0,No,,No,
5056416,BNZZWZMG1,0,No,,No,
5056417,BNZZWZMG0,0,No,,No,
5056418,BNZZWZMFZ,0,No,,No,
5056419,BNZZWZMFY,0,No,,No,
5056420,BNZZWZMFX,0,No,,No,
5056421,BNZZWZMFW,0,No,,No,
5056422,BNZZWZMFV,0,No,,No,
5056423,BNZZWZMFU,0,No,,No,
5056424,BNZZWZMFT,0,No,,No,
5056425,BNZZWZMFS,0,No,,No,
5056426,BNZZWZMFR,0,No,,No,
5056427,BNZZWZMFQ,0,No,,No,
5056428,BNZZWZMFP,0,No,,No,
5056429,BNZZWZMFO,0,No,,No,
5056430,BNZZWZMFN,0,No,,No,
5056431,BNZZWZMFM,0,No,,No,
5056432,BNZZWZMFL,0,No,,No,
5056433,BNZZWZMFK,0,No,,No,
5056434,BNZZWZMFJ,0,No,,No,
5056435,BNZZWZMFI,0,No,,No,
5056436,BNZZWZMFH,0,No,,No,
5056437,BNZZWZMFG,0,No,,No,
5056438,BNZZWZMFF,0,No,,No,
5056439,BNZZWZMFE,0,No,,No,
5056440,BNZZWZMFD,0,No,,No,
5056441,BNZZWZMFC,0,No,,No,
5056442,BNZZWZMFB,0,No,,No,
5056443,BNZZWZMFA,0,No,,No,
5056444,BNZZWZMF9,0,No,,No,
5056445,BNZZWZMF8,0,No,,No,
5056446,BNZZWZMF7,0,No,,No,
5056447,BNZZWZMF6,0,No,,No,
5056448,BNZZWZMF5,0,No,,No,
5056449,BNZZWZMF4,0,No,,No,
5056450,BNZZWZMF3,0,No,,No,
5056451,BNZZWZMF2,0,No,,No,
5056452,BNZZWZMF1,0,No,,No,
